game_date,release_speed,batter,pitcher,events,description,zone,stand,p_throws,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,ax,ay,az,launch_speed,launch_angle,release_spin_rate,pitch_name,pitcher_name
2017-09-03,90.2,605119,622097,,called_strike,5.0,R,R,,0,0,-0.1805,1.1952,0.1294,2.3946,-2.8599,25.6199,-17.4269,,,2040.0,4-Seam Fastball,톰슨
2017-09-03,91.5,542303,622097,field_out,hit_into_play,1.0,R,R,fly_ball,2,2,-0.4027,1.2676,-0.6109,3.4946,-5.2119,29.4274,-16.7066,83.2,46.0,2192.0,4-Seam Fastball,톰슨
2017-09-03,84.3,542303,622097,,ball,14.0,R,R,,1,2,1.4173,0.6253,1.9855,1.9894,12.7977,27.0634,-25.2617,,,2638.0,Slider,톰슨
2017-09-03,87.3,542303,622097,,called_strike,9.0,R,R,,1,1,-0.9932,1.0764,0.7183,1.9618,-11.8298,26.733,-19.7724,,,1569.0,Changeup,톰슨
2017-09-03,80.7,542303,622097,,ball,12.0,R,R,,0,1,1.0018,-0.291,0.2259,3.9217,8.6575,23.5275,-35.367,,,2481.0,Slider,톰슨
2017-09-03,92.0,542303,622097,,foul,8.0,R,R,,0,0,-0.368,1.6363,0.1764,2.0393,-5.2222,31.4462,-11.4069,70.2,26.0,2065.0,4-Seam Fastball,톰슨
2017-09-03,80.4,592885,622097,strikeout,called_strike,7.0,L,R,,1,2,1.4035,-0.6947,-0.7738,2.171,12.8274,24.716,-38.3805,,,2668.0,Slider,톰슨
2017-09-03,92.0,592885,622097,,called_strike,9.0,L,R,,1,1,-0.4727,1.6318,0.291,1.7827,-6.6637,32.0514,-11.2996,,,2041.0,4-Seam Fastball,톰슨
2017-09-03,90.5,592885,622097,,called_strike,11.0,L,R,,1,0,-0.151,1.0612,-0.8992,2.9145,-2.0618,28.6755,-19.455,,,2185.0,4-Seam Fastball,톰슨
2017-09-03,91.7,592885,622097,,ball,12.0,L,R,,0,0,-0.3,1.8867,0.1777,4.1707,-4.4374,31.4792,-9.5973,,,2236.0,4-Seam Fastball,톰슨
2017-09-03,80.2,519317,622097,field_out,hit_into_play,9.0,R,R,fly_ball,1,1,0.7586,-0.8492,0.4653,2.0084,6.1861,24.1128,-39.6973,101.3,44.0,2661.0,Slider,톰슨
2017-09-03,89.3,519317,622097,,ball,14.0,R,R,,0,1,-0.0217,1.1703,1.6435,1.2743,-1.6232,26.1795,-17.5903,,,2124.0,4-Seam Fastball,톰슨
2017-09-03,90.9,519317,622097,,called_strike,6.0,R,R,,0,0,-0.4192,1.2051,0.5928,2.6547,-5.9603,28.2255,-17.4081,,,2015.0,4-Seam Fastball,톰슨
2017-09-03,83.3,518618,622097,strikeout,called_strike,4.0,L,R,,2,2,1.3361,-0.2246,-0.6692,2.3471,12.9969,24.3824,-34.2519,,,2729.0,Slider,톰슨
2017-09-03,86.8,518618,622097,,ball,13.0,L,R,,1,2,-1.2356,0.4325,-1.1845,1.0215,-13.4617,25.9951,-26.4514,,,1522.0,Changeup,톰슨
2017-09-03,80.7,518618,622097,,called_strike,5.0,L,R,,1,1,0.8786,-0.8728,-0.1482,2.5697,7.6019,23.4584,-40.1747,,,2595.0,Slider,톰슨
2017-09-03,85.7,518618,622097,,foul,7.0,L,R,,1,0,-0.8045,0.7244,-0.711,1.9373,-8.7397,26.8803,-24.034,,,1509.0,Changeup,톰슨
2017-09-03,93.0,518618,622097,,ball,14.0,L,R,,0,0,-1.0596,1.6021,0.8698,1.2446,-14.5668,31.1183,-10.7628,,,2255.0,2-Seam Fastball,톰슨
2017-09-03,81.2,570632,622097,strikeout,swinging_strike,14.0,R,R,,0,2,1.0719,-0.8283,1.27,1.5533,9.0375,25.0712,-39.5221,,,2598.0,Slider,톰슨
2017-09-03,91.3,570632,622097,,called_strike,8.0,R,R,,0,1,-1.1524,0.9557,0.0262,2.081,-14.7846,29.5985,-19.7857,,,2119.0,2-Seam Fastball,톰슨
2017-09-03,90.7,570632,622097,,swinging_strike,11.0,R,R,,0,0,-0.5101,1.4365,-0.8395,3.3093,-6.3378,28.8919,-14.9447,,,2128.0,4-Seam Fastball,톰슨
2017-09-03,86.0,500743,622097,field_out,hit_into_play,4.0,R,R,line_drive,1,1,-1.0968,0.3139,-0.2922,2.3749,-12.2235,25.4161,-28.5149,102.2,8.0,1626.0,Changeup,톰슨
2017-09-03,90.4,500743,622097,,ball,14.0,R,R,,0,1,-0.1182,1.2101,1.4373,2.0533,-2.6607,26.1888,-17.3055,,,2331.0,4-Seam Fastball,톰슨
2017-09-03,91.2,500743,622097,,called_strike,7.0,R,R,,0,0,-1.3045,0.4798,-0.7706,2.1622,-16.2237,30.94,-25.6635,,,2168.0,2-Seam Fastball,톰슨
2017-09-03,85.0,454560,622097,strikeout,called_strike,4.0,R,R,,3,2,-0.977,0.2249,-0.3985,2.7242,-10.6583,23.4847,-29.7973,,,1229.0,Changeup,톰슨
2017-09-03,91.6,454560,622097,,ball,14.0,R,R,,2,2,-0.6174,1.1883,1.0112,1.5099,-8.6709,26.619,-16.5274,,,1980.0,2-Seam Fastball,톰슨
2017-09-03,86.4,454560,622097,,ball,11.0,R,R,,1,2,-0.822,1.2124,-1.1917,3.9831,-8.8459,27.0003,-19.4936,,,1249.0,Changeup,톰슨
2017-09-03,91.8,454560,622097,,called_strike,8.0,R,R,,1,1,-1.0223,0.8816,-0.0615,2.0214,-13.1976,27.4991,-20.5428,,,1928.0,2-Seam Fastball,톰슨
2017-09-03,92.3,454560,622097,,foul,6.0,R,R,,1,0,-0.7073,1.5821,0.2933,2.7649,-9.5796,28.5241,-12.0722,69.9,37.0,2120.0,4-Seam Fastball,톰슨
2017-09-03,92.0,454560,622097,,ball,12.0,R,R,,0,0,-0.6378,1.625,0.9249,2.894,-8.9495,27.2953,-11.8506,,,2266.0,4-Seam Fastball,톰슨
2017-09-03,92.5,542513,622097,field_out,hit_into_play,3.0,L,R,ground_ball,2,2,-0.1939,1.8432,0.3816,2.6752,-3.1771,29.5631,-8.9202,63.0,11.0,2249.0,4-Seam Fastball,톰슨
2017-09-03,85.5,542513,622097,,foul,4.0,L,R,,2,1,-1.1083,1.469,-0.5535,2.446,-12.0765,27.236,-16.3415,55.9,-17.0,1561.0,Changeup,톰슨
2017-09-03,81.2,542513,622097,,ball,14.0,L,R,,1,1,1.1832,-0.1345,1.4283,1.9186,9.922,23.0038,-33.1125,,,2687.0,Slider,톰슨
2017-09-03,91.4,542513,622097,,called_strike,5.0,L,R,,1,0,-0.7448,0.6653,0.1658,2.4357,-9.9398,27.3284,-23.5296,,,2000.0,2-Seam Fastball,톰슨
2017-09-03,91.3,542513,622097,,ball,14.0,L,R,,0,0,-0.0666,1.4764,1.1793,1.4618,-2.0346,26.4597,-13.2845,,,2309.0,4-Seam Fastball,톰슨
2017-09-03,89.7,605119,622097,field_out,hit_into_play,6.0,R,R,fly_ball,1,0,0.2044,1.445,0.7218,2.9835,1.3559,27.3935,-15.028,77.5,44.0,2173.0,4-Seam Fastball,톰슨
2017-09-03,90.0,605119,622097,,ball,11.0,R,R,,0,0,-0.9347,0.1939,-1.155,2.7441,-11.1709,25.7884,-29.6818,,,1956.0,2-Seam Fastball,톰슨
2017-09-03,86.5,542303,622097,grounded_into_double_play,hit_into_play,8.0,R,R,ground_ball,1,2,-0.8332,0.2431,0.056,1.5594,-9.6821,24.7397,-28.8105,95.9,-10.0,1431.0,Changeup,톰슨
2017-09-03,82.6,542303,622097,,foul,1.0,R,R,,1,1,1.1835,0.1042,-0.2844,3.3616,11.1183,26.7322,-31.4958,40.8,-33.0,2593.0,Slider,톰슨
2017-09-03,90.9,542303,622097,,ball,14.0,R,R,,0,1,-0.0585,1.2577,1.8975,2.1628,-2.2751,28.9926,-16.3898,,,2221.0,4-Seam Fastball,톰슨
2017-09-03,91.9,542303,622097,,called_strike,13.0,R,R,,0,0,-0.362,1.472,-0.8529,2.3572,-4.7025,31.3987,-13.5289,,,2084.0,4-Seam Fastball,톰슨
2017-09-03,91.5,592885,622097,single,hit_into_play_no_out,9.0,L,R,ground_ball,3,2,-1.218,0.5174,0.3397,1.8952,-15.7956,30.4274,-25.0411,108.9,-2.0,2092.0,2-Seam Fastball,톰슨
2017-09-03,93.1,592885,622097,,blocked_ball,14.0,L,R,,2,2,-0.7732,1.3203,0.9154,0.6051,-10.7123,26.1768,-14.1138,,,2251.0,2-Seam Fastball,톰슨
2017-09-03,83.6,592885,622097,,blocked_ball,14.0,L,R,,1,2,1.279,-0.3692,0.9287,0.0585,11.903,24.4395,-34.6068,,,2620.0,Slider,톰슨
2017-09-03,90.5,592885,622097,,foul,5.0,L,R,,1,1,-0.2343,1.6102,0.187,2.7262,-3.5,28.2208,-12.7293,,,2097.0,4-Seam Fastball,톰슨
2017-09-03,86.1,592885,622097,,swinging_strike,13.0,L,R,,1,0,-1.1612,0.6952,-1.1618,1.9589,-12.4457,26.7817,-24.2105,,,1454.0,Changeup,톰슨
2017-09-03,90.6,592885,622097,,ball,12.0,L,R,,0,0,0.0848,1.2628,0.8541,3.9657,0.0132,27.7142,-17.2724,,,2002.0,4-Seam Fastball,톰슨
2017-09-03,82.8,519317,622097,strikeout,swinging_strike,2.0,R,R,,1,2,1.7303,-0.0823,0.0304,3.7674,16.3569,25.2362,-33.4068,,,2653.0,Slider,톰슨
2017-09-03,82.8,519317,622097,,called_strike,3.0,R,R,,1,1,1.7764,-0.0262,0.8224,3.3779,16.3966,25.3024,-32.6722,,,2544.0,Slider,톰슨
2017-09-03,82.1,519317,622097,,ball,11.0,R,R,,0,1,1.3704,-0.4197,-0.4164,4.3244,12.8321,23.6399,-36.8925,,,2420.0,Slider,톰슨
2017-09-03,91.8,519317,622097,,called_strike,4.0,R,R,,0,0,-0.7741,0.8165,-0.4015,2.9798,-9.9236,28.1441,-21.8977,,,1942.0,2-Seam Fastball,톰슨
2017-09-03,90.2,518618,622097,single,hit_into_play_no_out,3.0,L,R,popup,1,1,0.0395,0.9288,0.6083,2.9922,-0.4021,23.7861,-20.992,63.2,39.0,2235.0,4-Seam Fastball,톰슨
2017-09-03,90.7,518618,622097,,foul,14.0,L,R,,1,0,-0.8415,0.9427,0.1587,1.2139,-10.7895,27.5867,-19.8304,,,2104.0,2-Seam Fastball,톰슨
2017-09-03,90.7,518618,622097,,ball,11.0,L,R,,0,0,-0.0853,1.2931,-1.6341,2.9104,-0.9273,27.0345,-16.2643,,,1968.0,4-Seam Fastball,톰슨
2017-08-24,91.1,474699,622097,field_out,hit_into_play,5.0,R,R,ground_ball,0,0,-0.2826,1.3709,0.0819,2.6879,-4.2481,24.8857,-14.6814,82.9,-26.0,2107.0,4-Seam Fastball,톰슨
2017-08-24,91.5,449107,622097,field_out,hit_into_play,2.0,R,R,popup,1,0,-0.5809,1.3984,0.0075,2.7143,-8.0655,27.1943,-14.2422,80.0,69.0,2139.0,4-Seam Fastball,톰슨
2017-08-24,82.8,449107,622097,,ball,14.0,R,R,,0,0,1.1552,0.7006,2.4977,0.6668,9.4362,26.1185,-24.3097,,,2434.0,Slider,톰슨
2017-08-24,91.1,454560,622097,home_run,hit_into_play_score,2.0,R,R,fly_ball,1,0,-0.3404,1.3395,-0.0499,3.0018,-4.9077,28.2514,-15.5192,101.6,29.0,1928.0,4-Seam Fastball,톰슨
2017-08-24,90.3,454560,622097,,ball,11.0,R,R,,0,0,-0.8792,0.7945,-1.7244,4.5342,-10.4269,28.412,-23.3106,,,1857.0,2-Seam Fastball,톰슨
2017-08-24,82.3,518618,622097,hit_by_pitch,hit_by_pitch,12.0,L,R,,2,2,1.5404,-0.1139,1.2809,3.3574,13.9231,25.4288,-33.5682,,,2214.0,Slider,톰슨
2017-08-24,83.1,518618,622097,,ball,11.0,L,R,,1,2,1.1833,0.4537,-0.5043,4.0076,11.3878,23.9776,-28.1887,,,2477.0,Slider,톰슨
2017-08-24,92.4,518618,622097,,foul,8.0,L,R,,1,1,-1.2066,0.6716,0.0419,1.7469,-16.1452,31.3968,-22.8611,57.4,-22.0,2080.0,2-Seam Fastball,톰슨
2017-08-24,92.0,518618,622097,,called_strike,9.0,L,R,,1,0,-1.0279,0.7997,0.4845,1.6853,-13.8859,29.6101,-21.3489,,,2059.0,2-Seam Fastball,톰슨
2017-08-24,91.8,518618,622097,,ball,13.0,L,R,,0,0,-1.3197,0.9657,-0.5747,1.1786,-16.8822,30.9616,-19.1496,,,2030.0,2-Seam Fastball,톰슨
2017-08-24,91.7,592663,622097,field_out,hit_into_play,1.0,R,R,fly_ball,2,0,-0.5696,1.2847,-0.5563,2.8602,-7.5699,30.7814,-16.3008,84.9,28.0,2092.0,4-Seam Fastball,톰슨
2017-08-24,90.9,592663,622097,,ball,14.0,R,R,,1,0,-1.1597,0.9321,0.9172,1.8348,-15.2967,28.6373,-20.1811,,,2016.0,2-Seam Fastball,톰슨
2017-08-24,91.5,592663,622097,,ball,7.0,R,R,,0,0,-0.3772,1.4113,-0.3593,2.1326,-5.3136,28.8781,-14.1688,,,2210.0,4-Seam Fastball,톰슨
2017-08-24,90.9,542303,622097,field_out,hit_into_play,11.0,R,R,popup,0,1,-0.8952,1.0405,-0.9578,2.5492,-11.056,31.01,-19.2299,93.8,54.0,2067.0,2-Seam Fastball,톰슨
2017-08-24,90.5,542303,622097,,called_strike,2.0,R,R,,0,0,-0.0464,0.7644,0.2619,3.3363,-1.4894,27.8834,-23.0302,,,2005.0,4-Seam Fastball,톰슨
2017-08-24,86.2,592885,622097,double,hit_into_play_no_out,11.0,L,R,fly_ball,0,1,-1.2945,0.8602,-0.9979,2.6391,-14.1666,26.506,-22.7639,80.4,34.0,1426.0,Changeup,톰슨
2017-08-24,90.9,592885,622097,,called_strike,8.0,L,R,,0,0,-1.1179,0.6249,-0.2524,2.1395,-14.3071,28.4238,-23.9838,,,2105.0,2-Seam Fastball,톰슨
2017-08-24,84.7,519317,622097,field_out,hit_into_play,6.0,R,R,ground_ball,0,1,1.1067,-0.0838,0.3307,2.629,10.5815,24.3575,-32.8987,57.1,-39.0,,Slider,톰슨
2017-08-24,82.9,519317,622097,,called_strike,4.0,R,R,,0,0,1.4188,0.06,-0.3752,2.9779,13.3347,22.771,-31.6406,,,2547.0,Slider,톰슨
2017-08-24,89.8,500743,622097,field_out,hit_into_play,1.0,R,R,ground_ball,2,1,-0.9969,0.6713,-0.7417,2.9759,-12.2726,25.6143,-24.0777,88.1,-13.0,1853.0,2-Seam Fastball,톰슨
2017-08-24,91.1,500743,622097,,called_strike,8.0,R,R,,2,0,-0.5183,1.4766,-0.1032,1.7611,-7.0633,25.3796,-13.4902,,,2059.0,4-Seam Fastball,톰슨
2017-08-24,90.9,500743,622097,,ball,14.0,R,R,,1,0,-0.0664,1.3561,1.0295,1.8248,-2.1898,25.2874,-14.6342,,,1913.0,4-Seam Fastball,톰슨
2017-08-24,89.4,500743,622097,,ball,11.0,R,R,,0,0,-0.2527,1.2326,-0.9772,4.5732,-3.276,22.7278,-18.2329,,,1947.0,4-Seam Fastball,톰슨
2017-08-24,84.5,474699,622097,strikeout,swinging_strike,6.0,R,R,,0,2,1.0529,0.2508,0.6915,2.4854,10.0029,24.7582,-29.3597,,,2348.0,Slider,톰슨
2017-08-24,84.6,474699,622097,,called_strike,1.0,R,R,,0,1,1.5251,0.331,-0.3334,2.9379,15.2336,24.6173,-28.7748,,,2619.0,Slider,톰슨
2017-08-24,83.6,474699,622097,,called_strike,9.0,R,R,,0,0,1.5,0.1222,0.5063,1.9173,14.1565,24.8707,-30.5385,,,2563.0,Slider,톰슨
2017-08-24,85.9,449107,622097,strikeout,swinging_strike,14.0,R,R,,0,2,0.9686,0.2385,1.2625,1.6184,9.2115,24.0056,-28.9686,,,2652.0,Slider,톰슨
2017-08-24,83.9,449107,622097,,foul,12.0,R,R,,0,1,1.3602,0.2709,0.9346,2.3045,12.8664,24.8161,-29.0828,39.8,-54.0,2302.0,Slider,톰슨
2017-08-24,83.1,449107,622097,,called_strike,1.0,R,R,,0,0,1.3437,-0.0942,-0.464,3.3982,13.0729,21.5598,-33.3796,,,2263.0,Slider,톰슨
2017-08-24,92.4,454560,622097,walk,ball,11.0,R,R,,3,2,-0.2731,1.118,-0.6255,3.3398,-3.7858,26.6463,-17.9615,,,2064.0,4-Seam Fastball,톰슨
2017-08-24,87.3,454560,622097,,ball,8.0,R,R,,2,2,-0.7584,0.7458,0.0539,1.8589,-8.9937,21.2625,-23.353,,,1367.0,Changeup,톰슨
2017-08-24,87.4,454560,622097,,ball,14.0,R,R,,1,2,-1.0285,0.733,0.0823,0.9214,-12.0776,26.0491,-22.9515,,,1346.0,Changeup,톰슨
2017-08-24,91.5,454560,622097,,swinging_strike,2.0,R,R,,1,1,-0.1779,1.299,0.0924,2.7593,-2.966,26.4046,-15.8813,,,2217.0,4-Seam Fastball,톰슨
2017-08-24,92.5,454560,622097,,ball,14.0,R,R,,0,1,-0.1967,1.5373,1.8921,2.4302,-4.0976,29.5115,-12.1141,,,2279.0,4-Seam Fastball,톰슨
2017-08-24,92.5,454560,622097,,called_strike,1.0,R,R,,0,0,-0.348,1.3871,-0.6526,2.9834,-4.7099,27.3933,-14.3641,,,2165.0,4-Seam Fastball,톰슨
2017-08-24,92.2,518618,622097,single,hit_into_play_score,3.0,L,R,line_drive,1,0,-0.0521,1.2767,0.6556,2.8095,-1.5765,24.9655,-15.819,72.7,25.0,2158.0,4-Seam Fastball,톰슨
2017-08-24,92.1,518618,622097,,ball,11.0,L,R,,0,0,-1.0571,0.6503,-1.1648,2.6734,-13.4123,30.6243,-23.7663,,,1891.0,2-Seam Fastball,톰슨
2017-08-24,85.3,592663,622097,strikeout,swinging_strike_blocked,14.0,R,R,,0,2,1.2561,0.0928,1.7025,0.9235,11.6715,26.3047,-30.2185,,,2458.0,Slider,톰슨
2017-08-24,93.1,592663,622097,,foul,11.0,R,R,,0,1,-1.172,0.6417,-1.2719,2.8533,-15.1104,31.584,-23.6127,47.5,21.0,2088.0,2-Seam Fastball,톰슨
2017-08-24,92.4,592663,622097,,foul,8.0,R,R,,0,0,-0.8528,0.6621,0.0485,1.4869,-11.7416,28.359,-22.5797,,,2158.0,2-Seam Fastball,톰슨
2017-08-24,91.7,542303,622097,single,hit_into_play_no_out,4.0,R,R,ground_ball,1,2,-1.0406,0.7784,-0.4384,2.8428,-13.4995,29.4597,-22.0162,89.8,-20.0,2166.0,2-Seam Fastball,톰슨
2017-08-24,92.7,542303,622097,,foul,8.0,R,R,,1,2,-0.6198,1.0436,-0.1775,1.9838,-8.456,25.4592,-18.0589,,,2074.0,2-Seam Fastball,톰슨
2017-08-24,85.7,542303,622097,,foul,4.0,R,R,,1,2,-0.8948,0.7017,-0.433,2.6188,-10.0171,25.2844,-24.4142,53.6,-44.0,1439.0,Changeup,톰슨
2017-08-24,92.1,542303,622097,,ball,12.0,R,R,,0,2,-0.008,1.3776,1.3547,3.0336,-1.5068,29.7923,-14.7678,,,2099.0,4-Seam Fastball,톰슨
2017-08-24,84.6,542303,622097,,foul,3.0,R,R,,0,1,1.7367,0.2891,0.6016,3.1125,17.0783,24.8612,-29.2517,67.6,37.0,2595.0,Slider,톰슨
2017-08-24,82.6,542303,622097,,called_strike,4.0,R,R,,0,0,1.1737,-0.2952,-0.4803,2.8304,11.2158,22.8364,-35.1272,,,2379.0,Slider,톰슨
2017-08-24,91.7,592885,622097,walk,ball,11.0,L,R,,3,0,-0.2134,1.3781,-1.9606,4.3456,-2.4906,29.6397,-15.874,,,1988.0,4-Seam Fastball,톰슨
2017-08-24,91.2,592885,622097,,ball,11.0,L,R,,2,0,-0.2006,1.4669,-1.0791,2.8915,-2.7382,28.653,-14.12,,,2021.0,4-Seam Fastball,톰슨
2017-08-24,85.9,592885,622097,,ball,11.0,L,R,,1,0,-0.3907,0.6495,-0.6928,4.016,-4.5855,21.8799,-25.5557,,,1408.0,Changeup,톰슨
2017-08-24,93.2,592885,622097,,ball,11.0,L,R,,0,0,-0.741,0.893,-0.4488,3.8959,-10.0954,28.2632,-20.9474,,,2017.0,2-Seam Fastball,톰슨
2017-08-24,93.0,519317,622097,home_run,hit_into_play_score,4.0,R,R,fly_ball,2,1,-0.1036,1.3279,-0.5642,2.5245,-1.6599,30.2892,-14.6574,115.7,23.0,2078.0,4-Seam Fastball,톰슨
2017-08-24,92.8,519317,622097,,ball,14.0,R,R,,1,1,-0.1496,1.4678,1.4434,2.7333,-3.3004,28.7965,-13.2631,,,2255.0,4-Seam Fastball,톰슨
2017-08-24,91.9,519317,622097,,ball,11.0,R,R,,0,1,-0.7361,1.1593,-1.313,3.1029,-9.1025,29.6946,-17.6619,,,2155.0,2-Seam Fastball,톰슨
2017-08-24,91.7,519317,622097,,called_strike,1.0,R,R,,0,0,0.3353,1.0875,-0.2983,3.4908,3.7397,24.359,-18.5459,,,2188.0,4-Seam Fastball,톰슨
2017-08-24,92.5,500743,622097,field_out,hit_into_play,4.0,R,R,line_drive,0,1,-0.7481,0.701,-0.4542,1.9986,-10.0609,28.368,-22.4549,89.7,18.0,2138.0,2-Seam Fastball,톰슨
2017-08-24,84.0,500743,622097,,swinging_strike,14.0,R,R,,0,0,1.6104,0.3264,1.0013,2.0721,14.977,27.0944,-28.5028,,,2583.0,Slider,톰슨
2017-08-24,90.9,474699,622097,grounded_into_double_play,hit_into_play,2.0,R,R,ground_ball,1,0,0.3848,1.3083,-0.213,3.3311,4.0098,28.3335,-16.3282,83.1,-1.0,2211.0,4-Seam Fastball,톰슨
2017-08-24,92.9,474699,622097,,ball,8.0,R,R,,0,0,-0.2604,1.4236,-0.0541,1.5789,-3.9315,26.2013,-13.2879,,,2151.0,4-Seam Fastball,톰슨
2017-08-24,91.0,449107,622097,walk,ball,13.0,R,R,,3,1,-0.868,0.7505,-1.1113,2.4322,-10.8155,28.2429,-22.5726,,,1959.0,2-Seam Fastball,톰슨
2017-08-24,92.3,449107,622097,,ball,11.0,R,R,,2,1,-0.8424,1.0535,-1.0872,2.7007,-10.7516,30.7438,-18.6194,,,2116.0,2-Seam Fastball,톰슨
2017-08-24,85.7,449107,622097,,blocked_ball,14.0,R,R,,1,1,0.8695,0.3414,1.9757,0.4375,7.8001,23.9303,-27.3759,,,2476.0,Slider,톰슨
2017-08-24,83.3,449107,622097,,ball,11.0,R,R,,0,1,1.6759,0.2861,-1.026,4.0076,16.4898,24.4091,-29.8686,,,2628.0,Slider,톰슨
2017-08-24,93.3,449107,622097,,called_strike,6.0,R,R,,0,0,-0.4411,1.2353,0.589,2.592,-6.8802,29.4617,-15.7083,,,2120.0,4-Seam Fastball,톰슨
2017-08-24,91.8,454560,622097,hit_by_pitch,hit_by_pitch,11.0,R,R,,0,0,-0.1805,1.1957,-1.7827,4.0629,-2.1778,26.9282,-17.8343,,,1921.0,4-Seam Fastball,톰슨
2017-08-24,93.1,518618,622097,walk,ball,13.0,L,R,,3,1,-0.4207,1.566,-0.904,2.0315,-5.8263,29.923,-11.1765,,,2100.0,4-Seam Fastball,톰슨
2017-08-24,92.2,518618,622097,,ball,11.0,L,R,,2,1,0.0419,1.1987,-0.5119,4.0033,-0.0544,29.3786,-17.6615,,,2096.0,4-Seam Fastball,톰슨
2017-08-24,91.6,518618,622097,,ball,11.0,L,R,,1,1,-0.7183,0.6997,-0.9964,3.3973,-9.2764,29.3587,-23.4777,,,1894.0,2-Seam Fastball,톰슨
2017-08-24,91.3,518618,622097,,ball,14.0,L,R,,0,1,-0.6444,0.5568,0.5258,1.0767,-9.1289,29.6971,-24.0274,,,1974.0,2-Seam Fastball,톰슨
2017-08-24,91.0,518618,622097,,foul,9.0,L,R,,0,0,-0.7274,0.9182,0.4272,1.4678,-9.8521,26.0774,-20.0806,,,2156.0,2-Seam Fastball,톰슨
2017-08-24,86.5,592663,622097,strikeout,swinging_strike,7.0,R,R,,1,2,-0.9979,0.5682,-0.8096,2.0389,-11.0939,25.3389,-25.5396,,,1390.0,Changeup,톰슨
2017-08-24,92.8,592663,622097,,foul,1.0,R,R,,1,2,-0.3455,1.427,-0.5886,3.1999,-4.835,30.9161,-13.8359,73.8,10.0,2027.0,4-Seam Fastball,톰슨
2017-08-24,91.9,592663,622097,,swinging_strike,11.0,R,R,,1,1,-0.7747,0.8669,-1.1428,3.1869,-9.6502,30.7415,-21.4048,,,2093.0,2-Seam Fastball,톰슨
2017-08-24,91.7,592663,622097,,foul,6.0,R,R,,1,0,0.1952,1.2686,0.5773,2.4847,1.4249,26.874,-15.8482,85.3,48.0,2194.0,4-Seam Fastball,톰슨
2017-08-24,92.3,592663,622097,,ball,13.0,R,R,,0,0,-0.1998,1.2899,-1.012,2.692,-2.7534,26.6821,-15.7322,,,2078.0,4-Seam Fastball,톰슨
2017-08-24,92.7,542303,622097,double,hit_into_play_score,8.0,R,R,fly_ball,3,1,-0.301,1.2521,0.0092,2.264,-4.5688,29.3353,-15.6181,107.5,36.0,2199.0,4-Seam Fastball,톰슨
2017-08-24,83.9,542303,622097,,ball,13.0,R,R,,2,1,1.5099,0.2985,-0.4849,1.3533,14.7997,23.976,-28.4727,,,2559.0,Slider,톰슨
2017-08-24,92.0,542303,622097,,ball,11.0,R,R,,1,1,-0.7528,0.6881,-1.1369,3.0914,-9.5682,27.9767,-23.3607,,,1893.0,2-Seam Fastball,톰슨
2017-08-24,92.8,542303,622097,,called_strike,5.0,R,R,,1,0,-0.4103,1.2989,-0.0128,2.4267,-5.8377,26.3563,-15.1697,,,2024.0,4-Seam Fastball,톰슨
2017-08-24,82.5,542303,622097,,ball,12.0,R,R,,0,0,1.4279,0.2871,1.0426,2.9098,13.047,22.7902,-29.3479,,,2537.0,Slider,톰슨
2017-08-24,91.6,592885,622097,field_out,hit_into_play,7.0,L,R,ground_ball,3,1,-1.074,0.837,-0.6596,2.0568,-13.7378,29.8725,-21.134,82.9,-21.0,2105.0,2-Seam Fastball,톰슨
2017-08-24,92.4,592885,622097,,ball,13.0,L,R,,2,1,-0.3323,1.4162,-1.1255,2.5456,-4.418,28.5032,-14.1105,,,2239.0,4-Seam Fastball,톰슨
2017-08-24,91.8,592885,622097,,ball,13.0,L,R,,1,1,-0.9685,0.7281,-1.562,1.2302,-12.0718,29.7403,-22.0672,,,2102.0,2-Seam Fastball,톰슨
2017-08-24,91.4,592885,622097,,ball,13.0,L,R,,0,1,-0.8031,0.7311,-1.2021,2.4685,-10.1094,28.8905,-22.7589,,,2147.0,2-Seam Fastball,톰슨
2017-08-24,91.8,592885,622097,,called_strike,11.0,L,R,,0,0,-0.2681,1.1663,-0.8674,2.6622,-3.7521,26.9917,-17.2533,,,1942.0,4-Seam Fastball,톰슨
2017-08-24,92.6,519317,622097,single,hit_into_play_no_out,6.0,R,R,fly_ball,1,0,-0.2261,1.5618,0.4302,2.8099,-3.9839,31.8196,-12.1314,83.6,44.0,2188.0,4-Seam Fastball,톰슨
2017-08-24,91.3,519317,622097,,ball,11.0,R,R,,0,0,-1.2085,0.6494,-1.4108,3.5529,-14.6795,31.7252,-24.4065,,,2068.0,2-Seam Fastball,톰슨
2017-08-24,90.9,500743,622097,field_out,hit_into_play,2.0,R,R,popup,1,0,-0.2129,1.6539,0.1702,3.0729,-3.5924,29.0896,-12.0556,38.6,33.0,2172.0,4-Seam Fastball,톰슨
2017-08-24,91.3,500743,622097,,ball,11.0,R,R,,0,0,-0.3804,1.3739,-0.4188,3.7128,-5.3497,28.7247,-15.544,,,2067.0,4-Seam Fastball,톰슨
2017-08-02,81.3,592230,622097,grounded_into_double_play,hit_into_play,2.0,L,R,ground_ball,0,2,1.4663,-0.2589,0.1139,2.7735,13.3953,21.4497,-34.6132,90.2,7.0,2520.0,Slider,톰슨
